word,label,bound,flag,radical,pinyin
综,O,B,vn,纟,zōng
述,O,E,vn,辶,shù
LB,O,S,x,UNK,UNK
基,O,B,n,土,jī
金,O,M,n,金,jīn
项,O,M,n,页,xiàng
目,O,E,n,目,mù
:,O,S,x,UNK,UNK
国,O,B,nt,囗,guó
家,O,M,nt,宀,jiā
自,O,M,nt,自,zì
然,O,M,nt,灬,rán
科,O,M,nt,禾,kē
学,O,M,nt,子,xué
基,O,M,nt,土,jī
金,O,E,nt,金,jīn
青,O,B,t,青,qīng
年,O,E,t,干,nián
基,O,B,n,土,jī
金,O,E,n,金,jīn
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,O,B,n,丨,zhōng
央,O,E,n,大,yāng
高,O,B,n,高,gāo
校,O,E,n,木,xiào
青,O,B,t,青,qīng
年,O,E,t,干,nián
LB,O,S,x,UNK,UNK
教,O,B,n,攵,jiào
师,O,E,n,巾,shī
助,O,B,vn,力,zhù
推,O,E,vn,扌,tuī
专,O,B,n,一,zhuān
项,O,E,n,页,xiàng
资,O,B,n,贝,zī
助,O,E,n,力,zhù
SPACE,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
Q,O,B,eng,UNK,UNK
N,O,M,eng,UNK,UNK
Z,O,M,eng,UNK,UNK
T,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,M,eng,UNK,UNK
num,O,E,eng,UNK,UNK
),O,S,x,UNK,UNK
;,O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
教,O,B,n,攵,jiào
育,O,M,n,月,yù
部,O,E,n,阝,bù
博,O,B,nr,十,bó
士,O,M,nr,士,shì
点,O,E,nr,灬,diǎn
基,O,B,n,土,jī
金,O,E,n,金,jīn
新,O,S,a,斤,xīn
教,O,B,n,攵,jiào
师,O,E,n,巾,shī
类,O,S,q,米,lèi
LB,O,S,x,UNK,UNK
(,O,S,x,UNK,UNK
num,O,B,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,M,m,UNK,UNK
num,O,E,m,UNK,UNK
),O,S,x,UNK,UNK
LB,O,S,x,UNK,UNK
糖,O,B,n,米,táng
尿,O,M,n,尸,niào
病,O,E,n,疒,bìng
中,O,B,n,丨,zhōng
心,O,E,n,心,xīn
",",O,S,x,UNK,UNK
sep,sep,sep,sep,sep,sep
中,O,B,nt,丨,zhōng
南,O,M,nt,十,nán
大,O,M,nt,大,dà
学,O,E,nt,子,xué
代,O,B,v,亻,dài
谢,O,E,v,讠,xiè
内,O,B,n,冂,nèi
分,O,M,n,刀,fēn
泌,O,E,n,氵,mì
研,O,B,n,石,yán
